0.5393821597099304;31;67060;317.86857690000033;75;50;1024;0.00314288089084011
0.5405306816101074;32;62710;627.8819132000062;50;75;64;0.0022673986523780395
0.5421485900878906;35;117910;618.5080247000005;100;75;128;0.0011290133559092666
0.5397176742553711;33;117910;477.8198008000036;100;75;1024;0.002115429079726122
0.540260910987854;200;44460;1757.9249326999998;50;50;512;6.963114377829287e-05
0.5408629775047302;200;117910;3570.609537299999;100;75;128;1.667761543019792e-05
0.5436045527458191;200;94660;3485.975524900001;100;50;512;2.284455685002053e-05
0.5389457941055298;74;67060;1212.4610766999976;75;50;512;0.0003355151022721483
0.5400762557983398;30;44460;717.204519100007;50;50;128;0.0025764174425233167
0.5388597249984741;71;87810;1295.8362017000036;75;75;512;0.0003405978543532997
0.5423101782798767;44;113560;3498.635086299997;75;100;32;0.00018748927868679702
0.5405827760696411;44;113560;1454.8508946000075;75;100;256;0.00040199324120595637
0.5415959358215332;63;67060;1627.9658968000003;75;50;512;0.0004126441984606165
0.5405373573303223;92;87810;2548.9886078000127;75;75;512;0.00011074129240149656
0.5403766632080078;44;113560;1407.2706543999957;75;100;512;0.0006787846944736205
0.5396773815155029;94;67060;6988.099199399992;75;50;32;6.65970389393196e-05
0.5404164791107178;41;87810;2320.225644399994;75;75;256;0.009728583151931043
0.540541410446167;91;67060;3165.0579330000037;75;50;512;0.00018010470473314312
0.5412356853485107;102;87810;6254.063460200006;75;75;64;4.3599425998161883e-05
0.5425488352775574;41;85960;1554.3315854000102;50;100;512;0.0008838986440830482
