0.5478367805480957;38;83204;505.4665370999719;75;50;1024;0.00314288089084011
0.5474717020988464;26;74354;530.2792549000005;50;75;64;0.0022673986523780395
0.545093297958374;30;138554;568.4722365000052;100;75;128;0.0011290133559092666
0.5487591028213501;35;138554;566.3656640999834;100;75;1024;0.002115429079726122
0.5495385527610779;156;56104;1528.7166840000427;50;50;512;6.963114377829287e-05
0.5499157309532166;200;138554;3958.1513589000097;100;75;128;1.667761543019792e-05
0.5533086657524109;200;115304;3529.154799300013;100;50;512;2.284455685002053e-05
0.5486223101615906;65;83204;1020.4858341999934;75;50;512;0.0003355151022721483
0.5455349683761597;33;56104;589.528525700036;50;50;128;0.0025764174425233167
0.5478973984718323;56;103954;1130.5944035000284;75;75;512;0.0003405978543532997
0.5504524111747742;30;166804;2702.899450200028;100;100;32;0.0007696903654583108
0.5444165468215942;42;97604;1048.852849500021;50;100;128;0.007743798761748297
0.5465946197509766;28;97604;757.6011724999989;50;100;256;0.0077386987699380435
0.5439881682395935;72;97604;1923.2360762999742;50;100;128;0.007786592028361432
0.5414914488792419;61;97604;1689.163871800003;50;100;128;0.008124473786400568
0.5484227538108826;54;97604;1482.6162609999883;50;100;128;0.00011486518462839184
0.5548485517501831;115;97604;9567.22820240003;50;100;32;0.009728583151931043
0.5458663702011108;34;97604;1213.4655898000346;50;100;256;0.005069142256812616
0.548293948173523;35;97604;2071.052520599973;50;100;64;0.0008590551698794441
0.5486658215522766;63;97604;2975.6054420999717;50;100;128;0.00013175740408557295
