0.910862922668457;30;3919933;851.8443574999983;75;50;1024;0.00314288089084011
0.8150103092193604;22;3628758;1162.3001379000198;50;75;64;0.0022673986523780395
0.8252002596855164;23;4257158;1199.4773452000227;100;75;128;0.0011290133559092666
0.9215995073318481;30;4257158;927.3220498000155;100;75;1024;0.002115429079726122
0.8962984085083008;29;3919933;818.0565199000121;75;50;1024;0.00314288089084011
0.8066929578781128;22;3628758;1096.3881049000192;50;75;64;0.0022673986523780395
0.8218278884887695;23;4257158;1125.5349030999932;100;75;128;0.0011290133559092666
0.9331621527671814;31;4257158;998.597920500004;100;75;1024;0.002115429079726122
1.1471420526504517;48;3610733;1253.33062220001;50;50;512;6.963114377829287e-05
1.1286274194717407;67;4257158;3644.828275899985;100;75;128;1.667761543019792e-05
1.2000433206558228;87;4234133;2961.9496673000103;100;50;512;2.284455685002053e-05
0.9946161508560181;30;3919933;981.7709112000011;75;50;512;0.0003355151022721483
0.8085561394691467;23;3610733;945.9970653000055;50;50;128;0.0025764174425233167
0.9828293323516846;29;3940458;887.8844776999904;75;75;512;0.0003405978543532997
0.8641509413719177;51;3651783;2949.515540499997;50;100;64;0.00688843661715251
0.8661896586418152;83;3651783;8975.392560799984;50;100;32;0.008272918787368593
0.8397815227508545;24;3610733;893.8979149000079;50;50;256;0.0009101619209531706
0.8224331140518188;24;3628758;1440.0335694000241;50;75;64;0.0008028742244442248
0.9239802956581116;27;3651783;1681.2826705000189;50;100;64;0.00011887532568196461
0.8141488432884216;22;3628758;881.8472524000099;50;75;128;0.0034517364438619445
0.79802006483078;23;3610733;2115.7861526999623;50;50;32;0.0013675191184068204
0.8134645819664001;23;3610733;2137.326540499984;50;50;32;0.0005786173074110781
0.8672567009925842;27;3628758;2528.725562000007;50;75;32;0.00013562699112650207
0.8281596302986145;24;3965983;1076.164474499994;75;100;256;0.0016268894683499088
